run_id,condition,guidance_window,t_start,t_end,guidance_scale,seed,n_generated,classifier_mean_confidence,classifier_mean_loss,runtime_seconds,artifact_path,timestamp
baseline_seed14,baseline,none,0,0,0.0,14,1,0.0004787022480741143,7.644432067871094,75.66917610168457,/kaggle/working/minority-guidance/results/baseline_seed14/samples_1x256x256x3.npz,2026-05-24T11:22:23.169688+00:00
full_seed14,minority-full,full,0,1000,3.5,14,1,0.5220527648925781,0.6499866247177124,93.39691925048828,/kaggle/working/minority-guidance/results/full_seed14/samples_1x256x256x3.npz,2026-05-24T11:24:01.176711+00:00
slide_0_seed14,slide_0,slide_0,0,250,3.5,14,1,0.011458446271717548,4.469028472900391,80.33202886581421,/kaggle/working/minority-guidance/results/slide_0_seed14/samples_1x256x256x3.npz,2026-05-24T11:25:26.097347+00:00
slide_1_seed14,slide_1,slide_1,125,375,3.5,14,1,0.06877725571393967,2.676882266998291,80.41111254692078,/kaggle/working/minority-guidance/results/slide_1_seed14/samples_1x256x256x3.npz,2026-05-24T11:26:51.191307+00:00
slide_2_seed14,slide_2,slide_2,250,500,3.5,14,1,0.010973126627504826,4.512306213378906,80.50825142860413,/kaggle/working/minority-guidance/results/slide_2_seed14/samples_1x256x256x3.npz,2026-05-24T11:28:16.387941+00:00
slide_3_seed14,slide_3,slide_3,375,625,3.5,14,1,0.02165761962532997,3.832397937774658,80.25969171524048,/kaggle/working/minority-guidance/results/slide_3_seed14/samples_1x256x256x3.npz,2026-05-24T11:29:41.233865+00:00
slide_4_seed14,slide_4,slide_4,500,750,3.5,14,1,0.00010336168634239584,9.177276611328125,80.41799879074097,/kaggle/working/minority-guidance/results/slide_4_seed14/samples_1x256x256x3.npz,2026-05-24T11:31:06.365064+00:00
slide_5_seed14,slide_5,slide_5,625,875,3.5,14,1,0.0004030363925267011,7.816483497619629,80.3162784576416,/kaggle/working/minority-guidance/results/slide_5_seed14/samples_1x256x256x3.npz,2026-05-24T11:32:31.276234+00:00
slide_6_seed14,slide_6,slide_6,750,1000,3.5,14,1,0.00013462489005178213,8.913018226623535,80.34721446037292,/kaggle/working/minority-guidance/results/slide_6_seed14/samples_1x256x256x3.npz,2026-05-24T11:33:56.315840+00:00
baseline_seed15,baseline,none,0,0,0.0,15,1,1.5987704955477966e-06,13.346275329589844,75.47384738922119,/kaggle/working/minority-guidance/results/baseline_seed15/samples_1x256x256x3.npz,2026-05-24T11:35:16.446804+00:00
full_seed15,minority-full,full,0,1000,3.5,15,1,0.8354943990707397,0.1797316074371338,93.43567490577698,/kaggle/working/minority-guidance/results/full_seed15/samples_1x256x256x3.npz,2026-05-24T11:36:54.568314+00:00
slide_0_seed15,slide_0,slide_0,0,250,3.5,15,1,3.817249307758175e-06,12.475980758666992,80.36292600631714,/kaggle/working/minority-guidance/results/slide_0_seed15/samples_1x256x256x3.npz,2026-05-24T11:38:19.584916+00:00
slide_1_seed15,slide_1,slide_1,125,375,3.5,15,1,0.0023784099612385035,6.041323184967041,80.14126014709473,/kaggle/working/minority-guidance/results/slide_1_seed15/samples_1x256x256x3.npz,2026-05-24T11:39:44.353345+00:00
slide_2_seed15,slide_2,slide_2,250,500,3.5,15,1,0.00010889358964050189,9.125139236450195,80.49762773513794,/kaggle/working/minority-guidance/results/slide_2_seed15/samples_1x256x256x3.npz,2026-05-24T11:41:09.499600+00:00
